temperature,current,voltage,vibration,label
57.16,8.96,200.21,0.28,0.0
64.42,7.69,200.67,0.34,0.0
71.54,8.41,201.14,0.37,0.0
64.88,7.54,200.2,0.34,0.0
102.16,18.56,194.61,0.86,1.0
63.13,9.85,204.86,0.29,0.0
75.27,9.11,203.77,0.25,0.0
59.07,8.76,208.9,0.31,0.0
67.72,8.0,195.18,0.37,0.0
68.06,8.54,203.15,0.25,0.0
72.94,7.56,202.19,0.25,0.0
70.06,8.46,201.42,0.32,0.0
70.87,7.94,202.01,0.21,0.0
69.6,7.79,209.26,0.32,0.0
65.77,7.72,199.85,0.23,0.0
60.01,7.06,197.93,0.38,0.0
101.7,14.72,145.04,0.89,1.0
68.36,8.08,209.36,0.49,0.0
109.93,19.79,216.52,0.84,1.0
107.52,19.77,183.3,0.89,1.0
62.33,9.06,208.97,0.29,0.0
59.65,8.75,204.47,0.24,0.0
68.9,7.33,202.65,0.25,0.0
70.99,7.6,203.15,0.34,0.0
64.31,8.19,199.55,0.35,0.0
105.83,18.81,217.67,0.88,1.0
62.52,10.29,205.92,0.33,0.0
75.15,8.02,209.32,0.41,0.0
65.49,7.14,204.4,0.26,0.0
106.95,18.19,176.29,0.93,1.0
67.81,9.06,198.34,0.28,0.0
70.4,6.94,187.04,0.32,0.0
69.34,8.61,197.28,0.29,0.0
75.96,8.0,208.9,0.38,0.0
66.74,8.14,193.37,0.3,0.0
67.45,8.67,220.84,0.31,0.0
67.03,7.67,194.2,0.41,0.0
69.27,7.11,205.88,0.27,0.0
72.22,7.83,204.1,0.35,0.0
77.02,8.02,218.38,0.36,0.0
71.66,8.8,213.25,0.21,0.0
61.67,8.47,210.95,0.38,0.0
66.74,9.36,193.45,0.34,0.0
66.67,8.79,200.13,0.41,0.0
102.02,18.54,185.9,0.87,1.0
60.92,8.8,208.77,0.27,0.0
67.77,7.3,191.56,0.33,0.0
66.13,7.75,210.83,0.33,0.0
63.04,7.33,208.02,0.33,0.0
61.25,8.37,203.2,0.32,0.0
63.8,8.15,218.86,0.29,0.0
69.78,7.35,197.47,0.34,0.0
58.17,7.69,205.65,0.28,0.0
108.62,20.82,198.98,0.94,1.0
67.01,9.47,200.21,0.23,0.0
65.24,6.63,211.05,0.27,0.0
69.25,8.4,198.18,0.43,0.0
74.6,9.56,203.52,0.35,0.0
63.3,8.36,197.18,0.32,0.0
66.42,9.65,207.04,0.15,0.0
65.39,9.18,188.37,0.29,0.0
63.2,8.29,198.58,0.26,0.0
74.96,8.34,203.55,0.31,0.0
73.13,8.42,210.53,0.34,0.0
64.29,8.83,190.44,0.25,0.0
67.0,9.62,202.98,0.43,0.0
67.67,8.22,209.57,0.41,0.0
75.2,8.96,197.88,0.31,0.0
69.22,8.72,197.42,0.35,0.0
66.64,8.99,205.5,0.23,0.0
63.78,9.02,201.7,0.37,0.0
66.61,7.97,208.13,0.37,0.0
74.98,8.16,196.42,0.34,0.0
61.08,9.0,199.22,0.31,0.0
64.39,9.07,193.62,0.47,0.0
61.76,7.34,204.89,0.28,0.0
67.15,8.21,197.98,0.14,0.0
68.49,8.31,196.7,0.4,0.0
69.56,9.1,206.0,0.4,0.0
67.03,8.07,206.38,0.35,0.0
60.97,8.53,195.18,0.27,0.0
107.67,18.74,173.45,0.82,1.0
73.48,7.1,204.83,0.36,0.0
76.77,6.67,193.53,0.29,0.0
65.9,7.93,195.02,0.22,0.0
74.87,7.37,191.51,0.29,0.0
69.51,7.58,203.65,0.35,0.0
59.07,7.58,201.08,0.3,0.0
62.54,8.08,202.01,0.42,0.0
72.03,8.98,197.32,0.38,0.0
64.29,8.5,213.74,0.29,0.0
65.06,7.54,192.19,0.31,0.0
69.45,9.44,203.45,0.3,0.0
64.32,10.45,196.14,0.27,0.0
58.11,8.38,197.61,0.44,0.0
68.4,9.94,190.02,0.24,0.0
67.8,7.46,212.6,0.29,0.0
66.53,7.45,192.07,0.35,0.0
67.43,7.75,193.78,0.37,0.0
109.91,18.42,224.07,0.88,1.0
71.39,8.6,210.12,0.4,0.0
65.84,9.02,211.62,0.19,0.0
67.61,7.52,200.33,0.36,0.0
67.52,8.22,194.82,0.44,0.0
66.77,7.31,207.5,0.29,0.0
69.64,9.38,201.35,0.26,0.0
71.03,7.27,207.34,0.26,0.0
102.22,18.92,205.87,0.81,1.0
62.98,8.66,200.74,0.27,0.0
64.9,9.26,203.88,0.32,0.0
68.03,7.47,206.55,0.31,0.0
62.4,8.11,197.6,0.4,0.0
59.97,8.92,208.87,0.25,0.0
57.0,7.59,211.1,0.31,0.0
55.67,8.65,210.8,0.19,0.0
73.87,7.49,204.38,0.35,0.0
65.5,7.95,206.38,0.36,0.0
63.74,7.49,190.15,0.17,0.0
64.32,9.28,204.92,0.31,0.0
62.88,8.57,204.71,0.27,0.0
65.88,8.52,208.42,0.39,0.0
59.27,8.6,201.67,0.36,0.0
67.31,8.3,191.92,0.29,0.0
69.1,8.81,211.26,0.37,0.0
65.02,7.91,209.35,0.35,0.0
63.78,7.68,204.29,0.2,0.0
72.65,8.25,207.1,0.47,0.0
63.39,8.84,198.45,0.3,0.0
68.35,7.97,188.94,0.25,0.0
67.07,9.15,207.66,0.27,0.0
61.19,8.24,212.58,0.35,0.0
67.26,8.82,198.18,0.33,0.0
102.76,15.91,208.13,0.77,1.0
64.82,8.88,199.93,0.33,0.0
62.89,9.05,202.34,0.25,0.0
68.01,9.88,212.41,0.29,0.0
62.17,7.77,219.53,0.32,0.0
67.82,10.47,198.88,0.31,0.0
69.37,7.55,202.1,0.4,0.0
70.59,7.25,200.08,0.32,0.0
67.49,9.32,217.03,0.21,0.0
62.67,7.11,193.63,0.32,0.0
60.54,6.77,209.97,0.27,0.0
66.07,6.55,201.34,0.22,0.0
107.03,14.63,193.03,0.99,1.0
64.72,7.33,198.17,0.36,0.0
107.94,18.5,151.74,0.92,1.0
100.62,18.4,195.13,0.91,1.0
73.42,9.34,200.42,0.24,0.0
63.96,9.56,198.95,0.2,0.0
107.76,17.49,176.02,0.87,1.0
101.19,18.17,180.63,0.84,1.0
61.12,8.24,198.49,0.24,0.0
69.55,10.07,200.22,0.34,0.0
63.76,8.65,203.1,0.45,0.0
64.17,6.57,204.21,0.37,0.0
64.12,7.76,201.5,0.39,0.0
76.19,7.26,188.37,0.32,0.0
65.27,7.12,204.68,0.28,0.0
67.08,7.5,196.9,0.37,0.0
110.85,18.29,180.97,0.85,1.0
67.69,8.15,205.05,0.3,0.0
62.86,7.31,201.6,0.22,0.0
58.36,6.62,210.16,0.26,0.0
64.15,9.29,198.56,0.34,0.0
68.6,8.74,195.81,0.31,0.0
60.41,9.12,205.08,0.3,0.0
63.99,8.79,199.67,0.29,0.0
68.82,8.64,204.87,0.23,0.0
68.17,8.09,195.46,0.29,0.0
71.27,8.01,203.79,0.32,0.0
71.98,7.18,189.31,0.31,0.0
102.4,18.09,195.71,0.89,1.0
67.81,7.88,200.76,0.27,0.0
63.98,8.8,206.12,0.3,0.0
59.83,8.83,197.52,0.15,0.0
68.05,8.7,211.91,0.35,0.0
69.58,6.93,195.23,0.22,0.0
62.18,9.44,205.36,0.3,0.0
61.46,9.52,207.38,0.18,0.0
62.62,7.76,211.04,0.25,0.0
63.88,7.74,199.85,0.34,0.0
71.7,6.97,204.65,0.34,0.0
66.74,7.13,200.96,0.24,0.0
69.21,8.6,188.39,0.25,0.0
64.02,9.29,200.26,0.31,0.0
72.66,8.34,196.92,0.32,0.0
65.39,8.06,197.43,0.28,0.0
68.9,7.82,211.26,0.28,0.0
66.65,9.91,197.27,0.27,0.0
67.24,8.55,190.82,0.36,0.0
59.07,8.25,201.85,0.35,0.0
62.61,8.68,205.9,0.3,0.0
70.52,8.34,204.54,0.31,0.0
57.52,7.95,204.49,0.36,0.0
70.53,8.89,196.36,0.2,0.0
67.07,7.62,217.51,0.37,0.0
65.15,8.4,203.12,0.27,0.0
62.56,7.77,207.81,0.28,0.0
68.86,6.45,194.75,0.3,0.0
70.77,8.51,204.73,0.23,0.0
65.4,8.27,223.29,0.31,0.0
64.97,8.78,205.66,0.27,0.0
63.06,8.2,202.78,0.34,0.0
66.81,8.82,201.48,0.28,0.0
63.85,6.73,206.03,0.17,0.0
106.37,18.28,104.55,0.83,1.0
64.97,8.54,212.05,0.44,0.0
66.14,9.14,203.63,0.24,0.0
60.82,7.89,205.73,0.29,0.0
60.99,8.54,206.12,0.23,0.0
60.61,8.3,197.75,0.38,0.0
66.93,9.58,211.45,0.31,0.0
71.94,7.81,200.63,0.34,0.0
68.51,7.22,201.96,0.27,0.0
64.61,9.0,208.38,0.28,0.0
72.63,7.74,196.61,0.4,0.0
65.7,6.93,194.77,0.37,0.0
70.44,8.94,198.13,0.36,0.0
69.46,8.55,199.3,0.25,0.0
63.03,8.3,198.11,0.22,0.0
69.31,8.35,207.23,0.32,0.0
106.96,14.57,242.35,0.98,1.0
62.98,9.33,209.54,0.31,0.0
73.35,7.81,186.71,0.37,0.0
65.16,6.52,215.29,0.33,0.0
67.78,6.96,198.28,0.36,0.0
73.43,10.07,207.12,0.19,0.0
60.19,8.93,194.83,0.25,0.0
65.24,8.16,215.16,0.3,0.0
68.49,8.34,189.17,0.38,0.0
72.14,8.58,206.97,0.34,0.0
65.46,7.64,186.86,0.23,0.0
108.28,17.16,227.49,0.88,1.0
66.55,6.85,217.58,0.3,0.0
76.19,9.21,197.62,0.27,0.0
61.02,9.0,198.58,0.39,0.0
71.53,8.41,203.01,0.22,0.0
65.14,9.29,204.97,0.21,0.0
57.93,7.47,202.53,0.41,0.0
69.09,7.36,207.58,0.44,0.0
67.87,9.59,199.39,0.25,0.0
62.98,7.05,211.12,0.29,0.0
67.32,8.28,196.23,0.36,0.0
61.64,8.32,205.01,0.22,0.0
106.98,17.7,178.35,0.96,1.0
71.15,10.34,195.09,0.3,0.0
66.87,7.71,192.07,0.25,0.0
65.31,6.8,205.81,0.31,0.0
69.39,7.79,192.61,0.32,0.0
65.62,8.64,199.87,0.12,0.0
61.82,9.02,204.26,0.33,0.0
66.25,7.75,207.66,0.38,0.0
105.74,16.14,159.82,0.87,1.0
67.99,6.41,210.37,0.25,0.0
65.65,8.11,194.55,0.31,0.0
65.31,7.52,193.49,0.21,0.0
68.34,7.67,204.58,0.31,0.0
63.89,7.74,200.14,0.29,0.0
56.8,8.41,198.98,0.35,0.0
58.09,7.03,185.11,0.28,0.0
70.75,8.48,196.49,0.32,0.0
65.25,9.23,215.82,0.33,0.0
60.76,8.85,197.07,0.36,0.0
71.59,7.53,199.87,0.34,0.0
61.16,6.86,194.99,0.3,0.0
66.14,8.99,203.51,0.4,0.0
70.57,7.24,196.99,0.32,0.0
67.74,7.7,206.74,0.33,0.0
68.51,8.23,192.25,0.29,0.0
59.44,6.5,210.43,0.31,0.0
66.69,8.34,208.12,0.37,0.0
68.57,8.26,226.2,0.36,0.0
67.18,10.98,214.22,0.21,0.0
62.74,7.36,205.32,0.4,0.0
67.95,9.21,191.04,0.31,0.0
62.99,8.23,212.84,0.23,0.0
66.52,10.12,205.97,0.29,0.0
67.17,9.02,194.51,0.4,0.0
104.44,18.31,188.56,0.85,1.0
58.86,8.25,203.04,0.37,0.0
65.33,8.03,201.21,0.33,0.0
65.14,7.97,195.72,0.37,0.0
69.91,9.27,194.48,0.38,0.0
64.71,8.9,194.3,0.28,0.0
66.29,7.87,206.63,0.36,0.0
70.36,8.86,213.13,0.22,0.0
73.23,6.68,192.63,0.2,0.0
64.9,7.96,201.43,0.4,0.0
66.58,9.74,199.84,0.27,0.0
68.46,8.35,216.36,0.39,0.0
68.1,8.04,192.4,0.31,0.0
68.82,8.57,213.24,0.26,0.0
66.24,8.33,196.58,0.23,0.0
67.66,6.58,189.62,0.35,0.0
104.18,14.41,184.24,0.92,1.0
59.46,7.63,193.69,0.28,0.0
61.76,9.3,204.25,0.52,0.0
61.99,9.56,210.77,0.3,0.0
73.43,10.14,209.34,0.27,0.0
64.72,9.04,192.58,0.24,0.0
68.41,8.24,197.56,0.29,0.0
72.54,8.0,213.52,0.39,0.0
75.97,7.84,198.62,0.29,0.0
72.45,8.16,196.63,0.33,0.0
66.69,9.03,205.24,0.18,0.0
64.34,6.83,200.82,0.25,0.0
65.43,9.11,198.79,0.32,0.0
73.17,10.42,204.41,0.37,0.0
69.83,7.12,198.69,0.27,0.0
65.76,7.64,200.26,0.25,0.0
73.59,6.97,213.48,0.34,0.0
66.95,7.58,201.32,0.29,0.0
72.31,8.77,204.61,0.22,0.0
64.36,8.91,199.7,0.26,0.0
56.56,9.11,199.24,0.28,0.0
62.02,8.44,195.47,0.32,0.0
106.39,19.0,193.36,0.87,1.0
64.17,9.63,210.42,0.28,0.0
67.02,8.83,212.39,0.43,0.0
70.1,9.29,204.96,0.3,0.0
70.96,8.42,191.71,0.29,0.0
60.19,9.32,199.52,0.35,0.0
68.77,8.22,201.12,0.27,0.0
70.46,8.17,196.54,0.37,0.0
67.78,7.86,207.31,0.35,0.0
106.24,19.13,197.89,0.87,1.0
57.98,8.39,217.79,0.3,0.0
72.27,7.86,202.38,0.29,0.0
63.9,8.94,200.54,0.28,0.0
65.4,8.34,211.76,0.23,0.0
67.04,8.44,204.27,0.25,0.0
65.49,8.43,205.67,0.4,0.0
103.59,18.11,205.11,0.97,1.0
60.83,8.14,190.41,0.28,0.0
69.32,7.76,218.85,0.27,0.0
53.49,6.79,202.37,0.35,0.0
65.0,9.87,202.44,0.39,0.0
61.89,7.99,201.21,0.31,0.0
65.33,8.09,214.36,0.39,0.0
57.24,8.91,205.54,0.39,0.0
61.65,6.52,206.19,0.22,0.0
67.53,8.78,201.18,0.25,0.0
66.46,9.02,206.35,0.39,0.0
71.34,8.87,206.39,0.38,0.0
105.79,17.77,192.45,0.82,1.0
63.92,8.77,202.06,0.37,0.0
71.64,9.07,211.87,0.28,0.0
63.87,8.81,203.39,0.31,0.0
63.06,8.09,204.73,0.18,0.0
63.59,7.78,211.11,0.29,0.0
106.18,15.93,174.78,0.84,1.0
68.14,9.03,204.72,0.3,0.0
64.57,8.98,202.96,0.22,0.0
61.76,7.97,195.67,0.27,0.0
65.92,8.72,205.81,0.32,0.0
66.33,8.72,207.63,0.35,0.0
68.39,8.63,194.85,0.39,0.0
71.13,9.06,198.84,0.39,0.0
67.04,8.77,210.01,0.24,0.0
70.98,7.32,212.58,0.26,0.0
70.31,7.94,192.71,0.43,0.0
63.52,7.78,205.48,0.32,0.0
68.08,8.49,209.74,0.36,0.0
61.95,9.41,200.66,0.24,0.0
67.46,8.16,211.74,0.26,0.0
70.42,8.75,202.92,0.5,0.0
65.82,9.27,200.4,0.28,0.0
70.22,9.74,194.86,0.36,0.0
75.26,7.17,214.38,0.33,0.0
64.9,8.66,201.79,0.26,0.0
64.45,9.17,198.15,0.4,0.0
73.74,9.85,201.57,0.34,0.0
65.94,8.94,202.67,0.33,0.0
67.53,8.99,205.47,0.34,0.0
66.35,9.42,203.54,0.34,0.0
72.71,6.5,212.05,0.2,0.0
68.06,9.9,205.4,0.26,0.0
61.31,7.23,199.11,0.33,0.0
115.13,18.17,189.82,0.97,1.0
66.51,7.74,210.05,0.34,0.0
67.13,7.35,199.98,0.28,0.0
72.95,7.25,203.48,0.33,0.0
66.41,8.04,197.5,0.21,0.0
66.03,8.6,199.81,0.37,0.0
62.73,7.25,211.49,0.38,0.0
106.31,16.39,130.35,0.9,1.0
58.81,9.15,205.05,0.26,0.0
56.65,9.05,203.02,0.38,0.0
61.29,7.73,207.24,0.33,0.0
62.17,8.97,203.66,0.4,0.0
66.82,7.63,198.86,0.3,0.0
72.28,7.49,202.69,0.28,0.0
62.11,7.05,200.06,0.3,0.0
68.42,9.0,204.57,0.13,0.0
58.69,9.54,196.36,0.33,0.0
53.31,6.88,197.51,0.36,0.0
65.38,7.76,194.74,0.32,0.0
71.0,7.67,205.52,0.3,0.0
103.07,17.55,175.7,0.9,1.0
59.32,9.32,207.83,0.4,0.0
65.36,7.25,198.15,0.27,0.0
70.38,9.53,198.96,0.33,0.0
67.06,7.97,205.63,0.29,0.0
64.17,6.98,211.15,0.34,0.0
72.34,8.92,201.04,0.36,0.0
105.07,16.62,153.28,0.93,1.0
63.23,8.83,209.3,0.35,0.0
67.82,9.37,204.6,0.34,0.0
68.86,8.04,206.52,0.34,0.0
65.08,8.74,200.27,0.22,0.0
68.0,8.9,202.82,0.27,0.0
57.53,7.17,194.68,0.38,0.0
66.53,8.0,198.72,0.24,0.0
60.59,8.4,199.39,0.36,0.0
69.32,9.48,212.84,0.3,0.0
64.07,9.12,210.51,0.3,0.0
66.38,8.15,198.33,0.26,0.0
62.35,7.33,202.48,0.29,0.0
60.29,9.8,197.43,0.31,0.0
70.2,9.6,202.02,0.21,0.0
58.44,7.45,204.56,0.24,0.0
79.09,8.15,192.97,0.3,0.0
68.2,9.47,202.64,0.37,0.0
111.76,16.4,175.85,0.84,1.0
67.42,9.54,197.64,0.24,0.0
113.32,18.2,179.32,0.91,1.0
64.87,7.4,203.52,0.24,0.0
67.63,8.19,192.43,0.25,0.0
60.1,8.98,205.77,0.31,0.0
62.57,9.8,216.67,0.25,0.0
65.64,8.35,201.21,0.36,0.0
103.55,17.2,166.95,0.91,1.0
73.17,8.47,201.61,0.25,0.0
69.54,8.59,205.82,0.27,0.0
60.08,8.65,210.67,0.22,0.0
72.09,7.52,195.52,0.31,0.0
68.97,8.31,218.59,0.25,0.0
71.14,8.6,208.74,0.37,0.0
67.62,8.53,203.99,0.2,0.0
55.47,9.48,203.32,0.28,0.0
65.32,8.3,211.19,0.24,0.0
68.61,7.87,199.82,0.32,0.0
68.3,8.48,200.68,0.32,0.0
107.72,13.49,181.54,0.81,1.0
67.16,8.15,206.35,0.43,0.0
110.29,18.06,167.45,0.83,1.0
69.44,7.68,191.45,0.31,0.0
70.75,9.33,205.45,0.29,0.0
111.5,19.61,162.51,0.8,1.0
59.98,7.52,208.77,0.32,0.0
69.63,6.76,194.32,0.38,0.0
67.74,9.76,196.28,0.33,0.0
67.56,7.94,190.87,0.24,0.0
65.93,7.96,196.35,0.35,0.0
102.97,18.72,208.95,0.84,1.0
65.31,9.69,208.19,0.27,0.0
62.6,7.95,208.49,0.26,0.0
61.42,7.65,203.83,0.36,0.0
71.03,7.8,215.86,0.43,0.0
68.5,7.4,225.33,0.27,0.0
65.05,7.9,204.1,0.4,0.0
67.48,8.56,199.56,0.21,0.0
70.41,8.13,188.03,0.36,0.0
64.73,7.81,205.55,0.27,0.0
69.98,8.38,201.5,0.34,0.0
68.87,7.51,197.77,0.19,0.0
59.33,8.05,203.02,0.31,0.0
80.87,7.82,209.96,0.36,0.0
66.71,7.73,210.42,0.24,0.0
67.28,8.95,190.74,0.26,0.0
63.09,7.93,203.63,0.31,0.0
61.74,8.23,203.09,0.3,0.0
65.96,10.1,203.4,0.29,0.0
59.16,8.33,211.61,0.35,0.0
68.96,8.12,195.96,0.21,0.0
64.42,7.4,195.7,0.35,0.0
65.9,8.07,200.12,0.2,0.0
64.96,8.51,206.16,0.33,0.0
57.51,8.79,202.11,0.28,0.0
67.24,6.78,184.03,0.38,0.0
64.37,10.18,208.22,0.25,0.0
68.07,8.8,204.95,0.27,0.0
65.54,8.82,205.96,0.3,0.0
64.53,9.32,210.85,0.37,0.0
67.04,9.55,205.47,0.18,0.0
68.64,7.67,195.32,0.34,0.0
67.1,9.85,203.4,0.41,0.0
102.38,14.44,199.1,0.84,1.0
68.4,7.1,198.45,0.38,0.0
64.16,7.21,213.52,0.4,0.0
65.16,8.87,197.11,0.21,0.0
65.31,6.93,201.31,0.36,0.0
58.47,8.47,195.37,0.26,0.0
70.49,8.22,199.71,0.23,0.0
59.81,8.55,204.04,0.25,0.0
108.84,15.22,148.9,0.8,1.0
75.29,6.82,202.83,0.27,0.0
75.38,8.15,218.63,0.24,0.0
73.63,7.81,201.79,0.31,0.0
63.84,7.19,199.76,0.35,0.0
70.7,8.33,196.82,0.29,0.0
106.65,19.66,212.94,0.84,1.0
58.24,10.31,190.62,0.33,0.0
66.83,8.53,198.56,0.4,0.0
61.59,8.05,207.82,0.3,0.0
69.67,8.56,215.3,0.37,0.0
65.49,9.13,213.56,0.22,0.0
69.69,7.84,207.7,0.33,0.0
65.82,9.83,219.71,0.31,0.0
103.71,19.84,194.67,0.8,1.0
67.71,8.65,196.48,0.39,0.0
63.32,7.82,197.99,0.32,0.0
68.23,8.8,192.35,0.31,0.0
67.15,7.34,203.45,0.25,0.0
109.67,15.36,234.16,0.87,1.0
58.16,8.69,213.0,0.24,0.0
63.75,8.08,206.73,0.29,0.0
63.78,7.98,188.0,0.31,0.0
59.5,7.48,205.6,0.37,0.0
67.86,7.53,194.71,0.21,0.0
60.65,7.41,205.25,0.33,0.0
64.97,7.48,193.11,0.36,0.0
69.81,9.09,200.68,0.14,0.0
65.37,7.38,189.62,0.33,0.0
109.43,18.33,209.92,0.93,1.0
110.89,20.22,273.13,0.89,1.0
70.23,8.04,215.63,0.25,0.0
62.83,7.94,214.88,0.26,0.0
59.92,7.67,204.1,0.19,0.0
102.95,14.78,149.4,1.0,1.0
75.28,6.56,197.42,0.27,0.0
70.31,8.46,205.02,0.17,0.0
71.14,8.74,203.47,0.36,0.0
61.37,9.37,194.88,0.34,0.0
73.07,7.49,198.08,0.23,0.0
102.82,17.24,186.72,0.9,1.0
66.1,8.95,207.62,0.31,0.0
109.75,20.32,188.99,0.85,1.0
67.14,6.95,203.11,0.36,0.0
74.05,7.34,204.46,0.27,0.0
62.75,7.49,206.17,0.39,0.0
110.61,19.13,222.83,0.89,1.0
62.25,8.39,210.71,0.38,0.0
64.48,8.85,213.68,0.37,0.0
68.16,8.16,200.74,0.27,0.0
71.59,7.35,202.22,0.37,0.0
63.35,8.68,205.1,0.34,0.0
61.89,7.86,199.06,0.27,0.0
74.36,7.03,209.55,0.35,0.0
63.88,8.52,198.56,0.27,0.0
108.0,19.13,181.21,0.86,1.0
73.76,7.89,206.23,0.29,0.0
67.15,7.72,205.77,0.25,0.0
68.1,9.94,200.13,0.43,0.0
57.79,8.01,211.97,0.32,0.0
68.68,9.02,208.88,0.28,0.0
106.36,19.57,212.46,0.88,1.0
61.98,9.64,193.92,0.29,0.0
66.23,8.04,202.43,0.28,0.0
106.79,17.11,190.15,0.87,1.0
66.71,9.81,202.65,0.43,0.0
65.13,8.6,195.36,0.3,0.0
58.77,8.1,203.68,0.26,0.0
61.19,8.3,199.02,0.39,0.0
68.65,10.19,203.34,0.23,0.0
73.64,10.06,200.52,0.31,0.0
71.98,8.79,206.86,0.3,0.0
65.29,8.01,208.21,0.41,0.0
60.29,8.64,199.39,0.32,0.0
69.09,7.82,205.22,0.16,0.0
60.85,8.47,209.48,0.35,0.0
71.37,6.67,204.97,0.32,0.0
62.27,8.99,184.3,0.24,0.0
75.2,7.33,190.97,0.27,0.0
63.62,7.4,199.36,0.27,0.0
67.05,9.37,208.49,0.26,0.0
65.67,9.94,193.97,0.29,0.0
65.68,7.96,190.24,0.26,0.0
70.43,8.34,198.8,0.34,0.0
109.29,18.67,246.38,0.98,1.0
64.52,8.01,201.08,0.34,0.0
64.62,8.39,210.17,0.38,0.0
71.39,8.25,197.88,0.2,0.0
70.74,8.37,200.17,0.27,0.0
67.82,9.85,196.89,0.35,0.0
63.99,8.73,194.36,0.38,0.0
67.31,8.5,203.79,0.31,0.0
62.43,8.78,190.68,0.32,0.0
65.24,8.17,200.04,0.29,0.0
72.16,10.14,199.8,0.34,0.0
60.77,8.85,201.95,0.32,0.0
68.22,9.02,196.82,0.32,0.0
70.53,7.82,202.9,0.33,0.0
66.87,8.93,199.21,0.4,0.0
66.76,8.99,198.37,0.37,0.0
59.11,8.67,187.3,0.35,0.0
64.44,8.29,213.6,0.3,0.0
65.46,8.12,210.52,0.3,0.0
67.0,9.58,196.28,0.29,0.0
69.43,8.09,203.29,0.34,0.0
63.37,7.77,202.48,0.33,0.0
66.18,7.6,203.33,0.25,0.0
68.26,9.06,207.29,0.44,0.0
74.07,9.06,205.79,0.29,0.0
62.42,9.23,216.55,0.23,0.0
65.3,8.31,209.74,0.38,0.0
64.35,9.9,200.53,0.25,0.0
62.62,8.49,200.85,0.28,0.0
64.73,9.39,211.45,0.21,0.0
73.91,9.01,209.67,0.29,0.0
68.63,8.92,210.64,0.29,0.0
67.81,8.94,193.26,0.19,0.0
64.14,7.76,199.24,0.29,0.0
111.24,19.5,169.62,0.88,1.0
68.16,6.85,201.75,0.32,0.0
64.62,9.02,202.55,0.32,0.0
101.61,18.49,159.61,0.92,1.0
101.86,22.2,232.3,0.84,1.0
64.95,7.97,209.55,0.38,0.0
61.12,8.77,210.22,0.44,0.0
73.74,7.81,197.17,0.34,0.0
66.25,8.54,195.27,0.21,0.0
72.39,7.91,208.01,0.17,0.0
62.13,7.28,196.62,0.41,0.0
69.93,10.44,206.94,0.43,0.0
72.75,8.93,217.89,0.37,0.0
103.61,16.69,195.7,0.82,1.0
68.72,8.51,200.61,0.41,0.0
68.45,7.23,199.13,0.48,0.0
68.46,7.91,195.4,0.27,0.0
73.72,7.02,207.63,0.33,0.0
67.53,7.62,182.56,0.23,0.0
63.41,9.78,190.71,0.24,0.0
104.63,18.81,188.42,0.85,1.0
61.6,6.69,195.18,0.31,0.0
63.68,8.32,204.85,0.42,0.0
67.85,7.08,221.88,0.29,0.0
70.43,5.88,196.05,0.35,0.0
69.6,7.15,200.86,0.25,0.0
65.42,6.83,199.48,0.42,0.0
67.04,9.05,212.71,0.23,0.0
69.4,8.22,202.8,0.37,0.0
66.43,8.61,192.88,0.25,0.0
100.93,16.04,162.92,0.99,1.0
58.67,9.48,197.12,0.36,0.0
67.56,8.27,207.09,0.29,0.0
63.33,8.6,196.95,0.2,0.0
71.54,8.9,206.75,0.42,0.0
64.93,9.2,198.67,0.3,0.0
64.45,6.91,206.88,0.36,0.0
72.77,9.26,196.22,0.23,0.0
62.29,8.36,196.13,0.29,0.0
106.12,23.8,194.68,0.86,1.0
73.57,9.0,190.68,0.26,0.0
66.89,7.01,202.58,0.35,0.0
64.23,7.46,206.21,0.26,0.0
105.87,18.76,193.41,0.86,1.0
57.46,7.62,199.27,0.27,0.0
70.43,7.88,205.4,0.23,0.0
68.8,7.41,206.71,0.24,0.0
64.2,8.1,196.76,0.22,0.0
69.52,8.61,195.27,0.37,0.0
60.0,8.51,211.96,0.34,0.0
71.05,8.77,189.59,0.41,0.0
62.89,7.11,200.65,0.33,0.0
65.09,8.58,211.1,0.2,0.0
67.06,8.15,208.62,0.39,0.0
105.66,16.6,210.16,0.9,1.0
67.22,8.21,201.94,0.3,0.0
72.1,8.06,201.3,0.21,0.0
72.45,8.91,206.68,0.32,0.0
68.82,8.23,204.14,0.28,0.0
69.14,8.93,203.87,0.31,0.0
69.15,9.55,202.6,0.26,0.0
62.92,8.0,190.6,0.21,0.0
58.43,9.12,198.34,0.37,0.0
72.25,8.95,197.45,0.22,0.0
58.28,8.66,201.01,0.28,0.0
72.2,8.14,200.82,0.21,0.0
104.07,21.0,209.04,0.87,1.0
104.87,11.61,260.02,0.96,1.0
66.0,6.7,201.3,0.28,0.0
59.83,7.08,200.22,0.37,0.0
59.72,7.51,204.89,0.34,0.0
66.23,8.43,201.18,0.34,0.0
67.73,7.28,224.06,0.3,0.0
69.06,7.73,214.81,0.2,0.0
65.13,9.6,197.35,0.3,0.0
67.37,7.7,199.85,0.36,0.0
104.45,19.9,174.75,0.84,1.0
68.65,5.99,222.08,0.31,0.0
61.91,7.56,211.26,0.3,0.0
66.54,7.8,199.61,0.37,0.0
62.7,7.24,195.83,0.39,0.0
65.02,9.13,193.23,0.33,0.0
66.74,9.66,208.86,0.36,0.0
71.46,7.85,185.73,0.3,0.0
66.02,7.37,201.73,0.3,0.0
